4.0575470400000,6.1057672400000,3.6302101100000,6.1116403400000,5.9668542100000,2.5070675100000,4.7332640800000,5.8137917400000,3.5141289100000,6.0134952400000,5.0300625700000,3.0672869100000,3.2466355900000,5.3030744900000,5.3029914900000,3.3124406800000,5.3844705000000,4.0605505300000
3.4508029600000,5.7865185600000,5.0447835700000,5.6726949800000,5.9874759100000,3.2801119700000,3.4678385100000,5.7666635400000,4.8358120600000,6.1304526500000,4.7721298700000,3.4156501300000,3.9733818800000,4.2665416200000,5.6369546300000,4.4065672400000,5.1848936100000,3.5243208500000
4.6865461400000,6.1822498800000,3.4388498700000,6.4669312900000,5.7884058500000,2.9580338400000,5.2360208200000,5.9628010200000,3.3927751000000,5.8660481600000,5.5691551300000,3.2575058500000,3.3294687700000,5.4689863800000,5.6596061100000,3.9708954500000,5.3908582400000,4.1183899700000
5.0270579500000,6.3123429700000,3.2683774000000,6.4127012100000,6.1073221400000,3.1452796000000,5.5470433900000,6.1530738000000,3.2217082500000,6.2083557000000,5.7019568900000,3.2643119800000,3.7098376800000,5.7353890700000,5.4298564400000,3.5903199000000,5.5123909000000,4.7532024100000
5.5888550900000,3.2168364100000,5.8224498100000,3.4904091000000,4.8404155500000,5.5304931900000,5.2230417800000,3.3869213200000,5.6765360400000,4.9275031500000,4.1415576200000,4.6608111900000,4.9410880200000,4.8333464400000,3.6879134900000,4.7318736900000,3.4729065200000,5.0810912300000
5.2528966600000,3.6376095100000,4.9251679600000,3.5698679600000,5.0162621000000,4.7641992500000,4.9654021200000,3.8701497700000,4.7801871800000,5.1404191900000,4.3459865200000,3.7063050300000,4.5539323100000,4.6346374300000,3.2372391200000,3.7391289000000,3.6839849700000,4.8556199900000
5.1519317400000,3.8645722400000,5.4641065500000,5.3499483600000,3.5824175000000,4.9844714400000,5.3343948600000,3.4503661700000,5.2789934800000,3.4005753500000,4.7524741000000,4.7161127900000,3.5446682600000,5.1360434200000,5.1967235100000,5.0604756900000,4.0691114300000,3.8478937800000
3.2346729500000,6.0299247800000,4.7517350800000,6.0664790900000,5.9267055500000,2.8083856300000,3.8296546100000,5.6531248000000,4.6503736700000,5.8895064500000,4.6623085300000,3.5991972900000,3.3241321800000,4.8844204900000,5.7664035800000,4.2167425500000,5.4590490300000,3.2054254200000
5.6135378800000,3.3252372900000,5.4870824200000,5.0000484600000,3.3401688000000,5.3466085600000,5.5477948900000,3.3688492400000,5.2290779000000,3.3848616300000,4.8941008600000,4.7087918000000,3.9430008400000,4.9774814700000,4.9623770400000,5.1178722200000,3.4687758800000,4.4381510400000
3.5184156900000,5.5974077900000,5.1986611600000,5.8273476300000,5.5617709800000,3.4967050600000,4.4485522300000,4.6725451600000,5.1997037700000,5.2730460300000,3.9259654900000,4.4443302500000,3.1524592400000,5.4905276800000,5.4193261200000,4.3701150000000,5.3555312300000,3.2347016000000
5.1985142100000,3.8237535100000,5.4724551600000,3.9859250500000,5.0167076600000,5.0234327200000,4.2689812500000,4.8103020800000,5.1154179700000,5.4797600400000,4.9431275100000,3.6219856500000,4.9614822500000,3.4605333600000,4.5618196100000,4.7784281300000,3.3550983000000,4.8065671200000
5.6338571500000,3.8811031800000,4.6919784000000,4.8163609500000,4.2557138800000,4.8705576900000,5.0897626100000,4.8622807300000,4.2078577500000,4.8697722900000,5.5102939600000,3.3808026700000,4.4640002000000,3.8892573800000,4.8388472800000,4.6812129700000,3.1876083900000,4.8183380900000
5.1838246000000,5.9654526300000,3.3046018500000,5.7879845000000,6.1918821500000,3.4113975700000,5.4702033400000,5.9561279300000,3.2625612800000,6.3588375900000,5.5182880900000,3.0059758300000,4.1559460200000,5.4953890100000,4.7477566500000,3.2601782900000,5.2204825700000,5.0125900900000
3.1971655900000,5.9224197900000,4.9147547600000,5.7390153100000,6.0932454700000,2.9649208700000,4.0183440100000,5.2998221300000,4.8714392000000,5.9486302000000,4.0124866600000,3.9457642100000,3.4013209200000,5.2709489500000,5.3035970400000,3.7843924400000,5.4714356700000,3.6549261300000
5.0509847400000,5.7377542100000,3.2644489200000,6.0645744000000,5.5143431100000,3.3272446500000,5.3214188800000,5.7946906500000,3.0928517100000,5.7343894000000,5.5642634200000,3.0202102500000,3.5563000600000,5.1851246000000,5.3131645300000,3.8641348000000,4.8078494200000,4.5201061200000
